M-1-0277,13444,,,,,,Standard,Regular,,3200,lemon inter price,"sonalebank road siragdikhan, Post code: 1540, City: Munshiganj",Munshigonj Sadar,Munshiganj,1719611261
M-1-0277,14345,,,,,,Standard,Regular,,1295,Biddut Store,"Paan Potti. Ghoshgati Haatkhola. Ullapara. Sirajgonj, Post code: 6760, City: Sirajganj",Sirajganj Sadar,Sirajganj,01716128676
M-1-0277,14347,,,,,,Standard,Regular,,163,GPCF Jhenaidah,"Hossain Trade Link,199/1,H S S Road, Jhenaidah, Post code: 7300, City: Jinaidaha",Jhenaidah,Jhenaidah,01713270070
M-1-0277,14349,,,,,,Standard,Regular,,1550,M/S. New Wave Computers,"Bismillah shopping complex. Modern more Rangpur., Post code: 5400, City: Rangpur",Rangpur,Rangpur,01712197812
M-1-0277,14355,,,,,,Standard,Regular,,1900,Mega Telecom & Sports,"Nazir Bazar. Biswo Road. South Surma. Sylhet., Post code: 3100, City: Sylhet",Jalalabad,Sylhet,01715060916
M-1-0277,14356,,,,,,Standard,Regular,,1359,Ma Telecom,"Sagardigi Bazar. Madhupur. Tangail, Post code: 1900, City: Tangail",Tangail Sadar,Tangail,01711415427
M-1-0277,14357,,,,,,Standard,Regular,,1858,Masud Telecom,"Enyatpur Bazar.Hathazari.Chittagong., Post code: 4333, City: Chittagong",Kotwali,Chittagong,01818233455
M-1-0277,14359,,,,,,Standard,Regular,,4490,M/S Ma-moni Enterprise,"Sadar Road. Lunch Ghat,Patuakhali., Post code: 8600, City: Patuakhali",Patuakhali Sadar,Patuakhali,01712016880
M-1-0277,14361,,,,,,Standard,Regular,,1661,Nila Telecom,"Arkandi. Gowainghat. Sylhet, Post code: 3100, City: Sylhet",Jalalabad,Sylhet,01710891000
M-1-0277,14371,,,,,,Standard,Regular,,1540,Sohag mia,"Madrasha Road. Dewanganj . Jamalpur, Post code: 2030, City: Jamalpur",Jamalpur Sadar,Jamalpur,01768943022
M-1-0277,14375,,,,,,Standard,Regular,,5290,md.monzurul tilicom,"baipal mozid pochim pada, Post code: 1340, City: Dhaka",Savar model thana,Savar,1744424110
M-1-0277,14376,,,,,,Standard,Regular,,1588,md.monzurul tilicom,"baipal mozid pochim pada, Post code: 1340, City: Dhaka",Savar model thana,Savar,1744424110
M-1-0277,14379,,,,,,Standard,Regular,,580,Yasmin,"109 Dinnathsen road, Grandarea, Dhaka, 1204, Post code: 1204, City: Dhaka",jatrabari,Dhaka,1748465448
